발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호
2016-01-20,주간,수,1,5,0,4,0,충북,청주시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,127.5117,36.6622,충북청주시,1,화물차화물차,0,0,0,83
2016-01-20,야간,수,2,3,0,1,0,경북,포항시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,129.3803,35.998,경북포항시,1,승용차화물차,0,0,0,160
2016-06-20,야간,월,1,3,2,0,0,경기,양주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,126.9578,37.7018,경기양주시,1,화물차화물차,0,0,0,59
2016-04-15,주간,금,1,6,1,4,0,충남,천안시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,127.117,36.6807,충남천안시,1,화물차승용차,0,0,0,63
2016-10-15,주간,토,1,3,2,0,0,경북,성주군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.2908,35.8995,경북성주군,1,승용차없음,0,1,0,168
2016-01-07,야간,목,1,4,1,2,0,전북,전주시,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,127.106,35.8136,전북전주시,1,승용차승용차,0,0,0,11
2016-01-17,야간,일,1,5,4,0,0,전남,광양시,차대차,정면충돌,중앙선 침범,교차로,교차로부근,승합차,승용차,127.7044,34.9295,전남광양시,1,승합차승용차,0,1,0,130
2016-10-07,야간,금,2,3,0,1,0,경기,평택시,차대사람,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,127.0516,36.9454,경기평택시,1,승용차보행자,0,0,0,14
2016-12-09,주간,금,1,3,2,0,0,전북,정읍시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,건설기계,126.8176,35.5864,전북정읍시,1,화물차건설기계,0,0,0,12
2016-12-15,주간,목,1,4,0,3,0,광주,북구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,126.8856,35.1728,광주북구,1,승용차화물차,0,0,0,137
2016-09-18,야간,일,2,4,2,0,0,경기,안산시,차대사람,횡단중,과속,교차로,교차로내,승용차,보행자,126.815,37.3107,경기안산시,1,승용차보행자,0,1,0,2
2016-09-18,주간,일,1,3,2,0,0,서울,중구,차대차,측면직각충돌,안전거리 미확보,교차로,교차로부근,승용차,승용차,126.9693,37.5595,서울중구,1,승용차승용차,0,1,0,8
2016-10-08,주간,토,1,5,3,1,0,경기,양평군,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.4438,37.5115,경기양평군,1,승용차승용차,0,1,0,48
2016-10-14,야간,금,1,4,0,3,0,경기,김포시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,원동기장치자전거,126.7904,37.5884,경기김포시,1,승용차원동기장치자전거,0,0,0,47
2016-10-06,야간,목,1,4,0,3,0,전남,장흥군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,126.9409,34.5748,전남장흥군,1,화물차화물차,0,0,0,56
2016-10-02,야간,일,1,3,2,0,0,경기,김포시,차대차,측면직각충돌,신호위반,교차로,교차로내,이륜차,승용차,126.7221,37.5955,경기김포시,1,이륜차승용차,0,1,0,47
2016-10-05,주간,수,1,4,2,1,0,충남,당진시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,126.7825,36.9615,충남당진시,1,승용차화물차,0,0,0,46
2016-10-10,주간,월,1,3,2,0,0,광주,동구,차대차,기타,과속,교차로,교차로부근,화물차,승용차,126.9394,35.1024,광주동구,1,화물차승용차,0,0,0,162
2016-09-01,주간,목,1,4,0,3,0,광주,광산구,차대차,측면직각충돌,안전운전 의무 불이행,단일로,교량위,화물차,화물차,126.7761,35.0711,광주광산구,1,화물차화물차,0,0,0,135
2016-09-04,주간,일,3,6,1,2,0,충남,아산시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,126.9334,36.8232,충남아산시,1,승용차승합차,0,1,0,53
2016-09-23,야간,금,1,3,2,0,0,경북,안동시,차대차,기타,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,농기계,128.9197,36.4143,경북안동시,1,승용차농기계,0,0,0,66
2016-10-11,주간,화,1,4,1,2,0,인천,강화군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.5212,37.6472,인천강화군,1,승용차승용차,0,0,0,92
2016-10-26,야간,수,1,4,2,1,0,대구,북구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.5479,35.908,대구북구,1,승용차승용차,0,0,0,112
2016-10-14,주간,금,1,4,2,1,0,경기,파주시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,126.8982,37.8067,경기파주시,1,승용차화물차,0,0,0,175
2016-10-14,주간,금,1,3,2,0,0,세종,세종,차대차,측면직각충돌,부당한 회전,단일로,기타단일로,원동기장치자전거,원동기장치자전거,127.2892,36.6078,세종세종,1,원동기장치자전거원동기장치자전거,1,0,0,229
2016-09-22,야간,목,1,4,1,2,0,경북,구미시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.3506,36.0753,경북구미시,1,승용차없음,0,0,0,144
2016-09-30,주간,금,2,3,0,1,0,전북,전주시,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로내,특수차,보행자,127.0665,35.8742,전북전주시,1,특수차보행자,0,0,0,11
2016-10-02,주간,일,3,5,2,0,0,충남,부여군,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,126.6894,36.2923,충남부여군,1,화물차승용차,0,1,0,129
2016-09-16,주간,금,1,5,2,0,2,전남,담양군,차대차,측면직각충돌,중앙선 침범,교차로,교차로부근,승용차,승용차,126.9412,35.3036,전남담양군,1,승용차승용차,0,1,0,181
2016-09-21,야간,수,1,4,3,0,0,경기,광주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,127.2357,37.3941,경기광주시,1,승용차화물차,0,0,0,9
2016-08-29,야간,월,1,3,2,0,0,경북,칠곡군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,128.4882,35.9451,경북칠곡군,1,승용차건설기계,0,0,0,21
2016-10-25,주간,화,2,3,0,1,0,경기,여주시,차대차,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,127.5737,37.2341,경기여주시,1,승용차승용차,0,0,0,22
2016-09-03,야간,토,2,3,1,0,0,경북,포항시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,129.1364,36.058,경북포항시,1,승용차승용차,0,1,0,160
2016-05-19,주간,목,2,6,2,2,0,인천,부평구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,126.7241,37.5239,인천부평구,1,승합차화물차,0,0,0,44
2016-10-20,주간,목,2,5,3,0,0,경기,안성시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,127.2012,37.0515,경기안성시,1,승용차화물차,0,0,0,23
2016-12-24,주간,토,1,6,0,4,1,경기,가평군,차대차,정면충돌,중앙선 침범,단일로,교량위,화물차,승합차,127.4686,37.6794,경기가평군,1,화물차승합차,0,1,0,176
2016-01-21,주간,목,1,5,1,3,0,경북,김천시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,128.273,36.0659,경북김천시,1,승용차화물차,0,0,0,76
2016-01-19,야간,화,1,4,2,1,0,경기,이천시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.4895,37.2865,경기이천시,1,승용차승용차,0,0,0,41
2016-11-26,주간,토,1,4,2,1,0,서울,강동구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.1213,37.5398,서울강동구,1,승용차승용차,0,1,0,91
2016-12-04,주간,일,3,4,1,0,0,전남,영암군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.4302,34.7627,전남영암군,1,승용차없음,0,1,0,16
2016-12-29,주간,목,2,5,2,1,0,대구,달서구,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,승용차,화물차,128.4825,35.8349,대구달서구,1,승용차화물차,0,0,0,20
2016-12-29,주간,목,1,4,1,2,0,전북,순창군,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.2579,35.4624,전북순창군,1,승용차승용차,0,0,0,131
2016-09-23,야간,금,1,3,2,0,0,울산,중구,차대차,정면충돌,안전운전 의무 불이행,단일로,교량위,승용차,승용차,129.3405,35.5515,울산중구,1,승용차승용차,0,0,0,205
2016-10-04,주간,화,1,4,2,1,0,충북,청주시,차대차,측면직각충돌,과속,단일로,기타단일로,승용차,승용차,127.4902,36.6061,충북청주시,1,승용차승용차,0,0,0,83
2016-06-03,야간,금,2,3,1,0,0,대구,북구,차대사람,기타,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,128.5618,35.8901,대구북구,1,승용차보행자,0,0,0,112
2016-08-01,야간,월,1,4,1,2,0,충남,홍성군,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,126.6218,36.4948,충남홍성군,1,승용차승합차,0,0,0,38
2016-09-05,주간,월,1,4,3,0,0,강원,태백시,차대차,정면충돌,중앙선 침범,교차로,교차로내,건설기계,승용차,128.9951,37.2614,강원태백시,1,건설기계승용차,0,0,0,215
2016-01-18,주간,월,1,3,2,0,0,경북,성주군,차대차,기타,안전운전 의무 불이행,기타,기타,승용차,화물차,128.324,35.9118,경북성주군,1,승용차화물차,0,0,0,168
2016-12-04,야간,일,1,3,2,0,0,서울,서대문구,차대차,기타,신호위반,교차로,교차로내,원동기장치자전거,승용차,126.936,37.5819,서울서대문구,1,원동기장치자전거승용차,0,1,0,195
2016-01-03,야간,일,1,3,2,0,0,경남,진주시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승합차,128.0927,35.1912,경남진주시,1,승용차승합차,0,1,0,42
2016-01-03,주간,일,1,4,1,2,0,충남,보령시,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.5847,36.4962,충남보령시,1,승용차보행자,0,1,0,136
2016-04-02,야간,토,1,3,2,0,0,전북,정읍시,차량단독,전도전복,안전운전 의무 불이행,단일로,교량위,승용차,없음,126.9319,35.6633,전북정읍시,1,승용차없음,0,1,0,12
2016-11-30,야간,수,1,5,4,0,0,충북,충주시,차대차,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,건설기계,127.9708,37.0975,충북충주시,1,승합차건설기계,0,0,0,6
2016-12-31,야간,토,1,3,2,0,0,경남,창원시(통합),차량단독,공작물충돌,안전운전 의무 불이행,단일로,횡단보도부근,승용차,없음,128.5781,35.2023,경남창원시(통합),1,승용차없음,0,1,0,86
2016-12-24,주간,토,1,4,2,1,0,경남,사천시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.9313,35.0265,경남사천시,1,승용차승용차,0,1,0,57
2016-01-05,주간,화,1,4,0,3,0,경북,안동시,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,화물차,128.7124,36.5504,경북안동시,1,승용차화물차,0,0,0,66
2016-12-29,야간,목,2,4,0,2,0,충남,아산시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.9723,36.814,충남아산시,1,승용차승용차,0,0,0,53
2016-12-02,주간,금,1,5,3,1,0,광주,북구,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,126.8692,35.2212,광주북구,1,승용차화물차,0,0,0,137
2016-12-03,야간,토,1,4,1,2,0,대전,서구,차대차,추돌,신호위반,교차로,교차로내,승용차,승용차,127.3603,36.3588,대전서구,1,승용차승용차,0,1,0,4
2016-12-03,주간,토,1,4,1,2,0,전북,김제시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,특수차,승용차,126.8176,35.7691,전북김제시,1,특수차승용차,0,1,0,34
2016-12-22,주간,목,1,5,2,2,0,전남,장성군,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,126.7904,35.3086,전남장성군,1,승용차승용차,0,0,0,146
2016-01-25,주간,월,1,4,0,3,0,경기,광주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.2531,37.4557,경기광주시,1,승용차없음,0,0,0,9
2016-12-23,야간,금,2,4,1,1,0,서울,관악구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,원동기장치자전거,126.9289,37.4793,서울관악구,1,이륜차원동기장치자전거,0,0,0,188
2016-04-27,야간,수,2,3,0,1,0,경기,고양시,차대사람,횡단중,과속,교차로,교차로부근,승용차,보행자,126.7807,37.6484,경기고양시,1,승용차보행자,0,0,0,40
2016-08-14,야간,일,2,4,2,0,0,경남,밀양시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.7745,35.5372,경남밀양시,1,승용차승용차,0,1,0,177
2016-11-04,주간,금,1,3,2,0,0,충남,논산시,차대차,측면직각충돌,과속,교차로,교차로내,화물차,농기계,127.0742,36.19,충남논산시,1,화물차농기계,0,0,0,61
2016-10-04,주간,화,1,5,0,4,0,충남,홍성군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,126.5529,36.6236,충남홍성군,1,화물차화물차,0,0,0,38
2016-01-09,야간,토,1,3,2,0,0,전남,목포시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.4413,34.8033,전남목포시,1,승용차승용차,0,1,0,153
2016-01-11,야간,월,1,4,3,0,0,전남,영암군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.4466,34.7904,전남영암군,1,승용차승용차,0,0,0,16
2016-03-07,주간,월,4,5,0,1,0,경북,청도군,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.7724,35.5766,경북청도군,1,화물차화물차,0,0,0,3
2016-10-09,주간,일,1,4,0,3,0,경북,포항시,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,129.4575,35.9891,경북포항시,1,승용차승용차,0,1,0,160
2016-08-10,주간,수,1,3,2,0,0,경북,상주시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,128.1616,36.5438,경북상주시,1,승용차화물차,0,0,0,58
2016-05-20,주간,금,1,4,0,3,0,경기,광주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.3629,37.3008,경기광주시,1,승용차승용차,0,0,0,9
2016-10-11,주간,화,2,3,0,1,0,경북,구미시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.2624,36.2147,경북구미시,1,화물차화물차,0,0,0,144
2016-11-09,주간,수,3,4,0,1,0,경남,하동군,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,127.8049,34.9943,경남하동군,1,승용차화물차,0,0,0,172
2016-04-28,야간,목,1,3,2,0,0,강원,강릉시,차대차,측면직각충돌,과속,단일로,기타단일로,화물차,화물차,128.8468,37.7295,강원강릉시,1,화물차화물차,0,0,0,194
2016-08-13,야간,토,1,4,2,1,0,경기,여주시,차대차,추돌,안전운전 의무 불이행,단일로,터널안,승용차,승용차,127.7372,37.2441,경기여주시,1,승용차승용차,0,1,0,22
2016-08-31,야간,수,1,5,1,2,1,대구,동구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,특수차,화물차,128.6862,35.8908,대구동구,1,특수차화물차,0,0,0,26
2016-11-11,야간,금,1,5,2,2,0,부산,수영구,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승용차,129.1105,35.1705,부산수영구,1,승용차승용차,0,0,0,45
2016-12-15,야간,목,1,5,1,3,0,충북,청주시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.5224,36.6829,충북청주시,1,승용차승용차,0,0,0,83
2016-12-16,야간,금,1,3,2,0,0,경남,진주시,차대차,추돌,안전운전 의무 불이행,단일로,교량위,승용차,화물차,128.1301,35.1805,경남진주시,1,승용차화물차,0,0,0,42
2016-12-15,야간,목,1,5,2,2,0,경기,부천시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.8119,37.5362,경기부천시,1,승용차승용차,0,0,0,65
