발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호,보행자의위치,무단횡단여부
2019-09-05,1,3,1,5,0,2,0,서울,금천구,1,9,5,1,2,0,3,126.8974,37.4535,서울금천구,0,승용차화물차,0,0,0,109,0,0
2019-09-05,0,3,1,1,0,0,0,경남,진주시,1,8,5,0,0,7,2,128.0971,35.1791,경남진주시,0,자전거승용차,0,0,0,42,0,0
2019-09-06,0,4,1,1,0,0,0,대구,중구,1,8,5,0,0,4,2,128.6078,35.8621,대구중구,0,이륜차승용차,0,0,0,178,0,0
2019-09-06,1,4,1,1,0,0,0,경북,경산시,1,12,0,0,0,4,1,128.8339,35.8018,경북경산시,0,이륜차없음,0,0,0,52,0,0
2019-09-06,0,4,1,1,0,0,0,충남,아산시,1,1,0,0,0,0,2,127.0028,36.7865,충남아산시,0,승용차승용차,0,0,0,53,0,0
2019-09-06,0,4,1,1,0,0,0,대구,북구,1,5,0,0,0,1,3,128.5297,35.9228,대구북구,0,화물차화물차,0,0,0,112,0,0
2019-09-06,0,4,1,1,0,0,0,경북,청도군,1,1,0,0,0,8,1,128.8007,35.6851,경북청도군,0,기타없음,0,0,0,3,0,0
2019-09-06,0,4,1,3,0,1,0,인천,서구,1,9,6,1,1,4,2,126.6634,37.5402,인천서구,0,이륜차승용차,0,0,0,97,0,0
2019-09-07,1,5,1,1,0,0,0,대구,북구,1,1,0,0,0,0,1,128.5974,35.9123,대구북구,0,승용차없음,0,1,0,112,0,0
2019-09-07,1,5,1,3,0,1,0,경기,용인시,1,8,0,0,0,1,5,127.112,37.2553,경기용인시,0,화물차자전거,0,1,0,51,0,0
2019-09-07,1,5,1,9,2,2,0,강원,원주시,1,8,5,0,0,0,6,127.8834,37.1914,강원원주시,1,승용차승합차,0,1,0,36,0,0
2019-09-08,0,6,1,1,0,0,0,강원,춘천시,1,6,0,0,0,0,1,127.731,37.8683,강원춘천시,0,승용차없음,0,1,0,111,0,0
2019-09-08,1,6,1,1,0,0,0,전남,해남군,1,1,0,0,0,9,1,126.608,34.3622,전남해남군,0,농기계없음,0,1,0,119,0,0
2019-09-09,1,0,1,1,0,0,0,경기,안산시,1,9,6,1,1,0,12,126.8207,37.3158,경기안산시,0,승용차기타,0,0,0,2,0,0
2019-09-09,1,0,1,1,0,0,0,강원,평창군,1,1,0,0,0,0,1,128.6138,37.7631,강원평창군,0,승용차없음,0,0,0,24,0,0
2019-09-09,1,0,2,2,0,0,0,전북,장수군,1,6,0,0,0,1,1,127.5251,35.7183,전북장수군,0,화물차없음,0,0,0,155,0,0
2019-09-09,0,0,1,1,0,0,0,충남,아산시,1,6,0,0,0,1,1,126.9417,36.7985,충남아산시,0,화물차없음,0,0,0,53,0,0
2019-09-09,0,0,1,1,0,0,0,경남,양산시,1,6,0,0,0,6,1,129.0109,35.3228,경남양산시,0,원동기장치자전거없음,0,0,0,49,0,0
2019-09-09,0,0,1,1,0,0,0,대구,동구,1,11,0,0,0,0,1,128.6454,35.877,대구동구,0,승용차없음,0,0,0,26,0,0
2019-09-10,0,1,1,1,0,0,0,충남,당진시,1,1,0,0,0,0,1,126.611,36.8702,충남당진시,0,승용차없음,0,0,0,46,0,0
2019-09-11,0,2,1,1,0,0,0,충남,당진시,1,5,0,0,0,0,8,126.741,36.8227,충남당진시,0,승용차농기계,0,0,0,46,0,0
2019-09-11,0,2,1,5,1,1,0,전북,전주시,1,8,2,1,1,0,2,127.1981,35.782,전북전주시,0,승용차승용차,0,0,0,11,0,0
2019-09-11,0,2,1,1,0,0,0,경남,창원시(통합),1,1,0,0,0,6,3,128.6706,35.2308,경남창원시(통합),0,원동기장치자전거화물차,0,0,0,86,0,0
2019-09-12,1,3,2,2,0,0,0,강원,동해시,1,1,0,2,4,0,12,129.0908,37.5913,강원동해시,0,승용차기타,0,1,0,210,0,0
2019-09-12,1,3,1,1,0,0,0,경남,거제시,1,8,0,0,0,0,4,128.6345,34.8717,경남거제시,0,승용차이륜차,0,1,0,15,0,0
2019-09-12,0,3,1,5,0,2,0,경북,경주시,1,5,0,1,2,0,2,129.2718,35.7933,경북경주시,0,승용차승용차,0,1,0,100,0,0
2019-09-12,0,3,1,1,0,0,0,인천,연수구,1,8,7,1,1,2,4,126.6527,37.4259,인천연수구,0,승합차이륜차,0,1,0,35,0,0
2019-09-13,0,4,1,3,1,0,0,서울,용산구,1,6,0,0,0,4,1,127.0041,37.5388,서울용산구,0,이륜차없음,0,1,0,134,0,0
2019-09-13,1,4,1,1,0,0,0,충남,예산군,1,6,0,1,2,0,1,126.8506,36.724,충남예산군,0,승용차없음,0,1,0,187,0,0
2019-09-14,0,5,1,1,0,0,0,경북,경주시,1,6,0,1,2,0,1,129.2418,35.8189,경북경주시,0,승용차없음,0,1,0,100,0,0
2019-09-14,0,5,1,1,0,0,0,경기,파주시,1,8,0,0,0,0,3,126.7471,37.7068,경기파주시,0,승용차화물차,0,1,0,175,0,0
2019-09-14,1,5,1,3,0,1,0,경북,구미시,1,8,6,1,1,4,2,128.4349,36.158,경북구미시,0,이륜차승용차,0,1,0,144,0,0
2019-09-14,0,5,1,9,2,2,0,강원,양구군,1,1,2,0,0,0,1,128.0144,38.1704,강원양구군,1,승용차없음,0,1,0,115,0,0
2019-09-14,0,5,1,1,0,0,0,대구,달서구,1,8,2,1,3,0,5,128.5517,35.8368,대구달서구,0,승용차자전거,0,1,0,20,0,0
2019-09-15,0,6,1,3,1,0,0,부산,서구,1,8,6,1,1,4,2,129.0201,35.1033,부산서구,0,이륜차승용차,0,1,0,226,0,0
2019-09-15,1,6,1,5,0,2,0,전북,군산시,1,8,5,1,2,1,2,126.7163,35.964,전북군산시,0,화물차승용차,0,1,0,166,0,0
2019-09-15,1,6,1,1,0,0,0,경북,예천군,1,9,5,0,0,4,3,128.458,36.6876,경북예천군,0,이륜차화물차,0,1,0,55,0,0
2019-09-15,1,6,1,1,0,0,0,경기,화성시,1,12,0,0,0,4,1,126.9016,37.1024,경기화성시,0,이륜차없음,0,1,0,50,0,0
2019-09-15,1,6,1,1,0,0,0,전북,전주시,1,8,3,0,0,4,3,127.0889,35.823,전북전주시,0,이륜차화물차,0,1,0,11,0,0
2019-09-16,0,0,1,1,0,0,0,전남,여수시,1,9,7,1,1,4,2,127.7422,34.747,전남여수시,0,이륜차승용차,0,0,0,102,0,0
2019-09-16,1,0,1,1,0,0,0,경남,하동군,1,1,6,1,1,9,3,127.8943,34.9784,경남하동군,0,농기계화물차,0,0,0,172,0,0
2019-09-16,1,0,1,3,0,1,0,충북,청주시,1,8,0,2,4,0,2,127.5006,36.6124,충북청주시,0,승용차승용차,0,0,0,83,0,0
2019-09-16,1,0,1,5,1,1,0,경북,청도군,1,9,5,0,0,0,2,128.7021,35.6479,경북청도군,0,승용차승용차,0,0,0,3,0,0
2019-09-16,0,0,1,1,0,0,0,경기,고양시,1,8,6,1,1,4,2,126.8318,37.638,경기고양시,0,이륜차승용차,0,0,0,40,0,0
2019-09-17,0,1,1,1,0,0,0,서울,동작구,1,1,0,0,0,4,1,126.9046,37.485,서울동작구,0,이륜차없음,0,0,0,93,0,0
2019-09-17,0,1,1,1,0,0,0,경북,경산시,1,8,0,1,3,0,5,128.738,35.8202,경북경산시,0,승용차자전거,0,0,0,52,0,0
2019-09-17,1,1,1,1,0,0,0,전북,군산시,1,5,0,1,2,2,2,126.7097,35.9697,전북군산시,0,승합차승용차,0,0,0,166,0,0
2019-09-17,1,1,1,1,0,0,0,제주,서귀포시,1,6,0,0,0,1,1,126.3481,33.3153,제주서귀포시,0,화물차없음,0,0,0,62,0,0
2019-09-17,1,1,1,1,0,0,0,광주,동구,1,8,6,1,1,4,2,126.9124,35.1557,광주동구,0,이륜차승용차,0,0,0,162,0,0
2019-09-17,1,1,1,1,0,0,0,경북,구미시,1,8,7,1,1,0,4,128.3477,36.1886,경북구미시,0,승용차이륜차,0,0,0,144,0,0
2019-09-18,1,2,1,1,0,0,0,경북,예천군,1,8,0,1,3,4,2,128.4364,36.6457,경북예천군,0,이륜차승용차,0,0,0,55,0,0
2019-09-18,1,2,1,1,0,0,0,대전,유성구,1,8,6,1,1,0,4,127.3144,36.3921,대전유성구,0,승용차이륜차,0,0,0,148,0,0
2019-09-18,1,2,1,1,0,0,0,경남,진주시,1,1,5,0,0,7,3,128.0788,35.1963,경남진주시,0,자전거화물차,0,0,0,42,0,0
2019-09-18,1,2,1,3,0,1,0,전남,광양시,1,8,0,0,0,2,9,127.6199,34.9228,전남광양시,0,승합차건설기계,0,0,0,130,0,0
2019-09-18,1,2,1,1,0,0,0,경기,부천시,1,8,3,0,0,7,2,126.7696,37.5095,경기부천시,0,자전거승용차,0,0,0,65,0,0
2019-09-18,1,2,1,1,0,0,0,전북,정읍시,1,6,0,0,0,1,1,126.9198,35.6901,전북정읍시,0,화물차없음,0,0,0,12,0,0
2019-09-18,0,2,1,1,0,0,0,경북,구미시,1,1,0,0,0,8,1,128.2346,36.3062,경북구미시,0,기타없음,0,0,0,144,0,0
2019-09-19,0,3,1,1,0,0,0,강원,원주시,1,6,0,0,0,4,1,127.9473,37.3688,강원원주시,0,이륜차없음,0,0,0,36,0,0
2019-09-19,1,3,1,1,0,0,0,울산,남구,1,8,0,0,0,4,2,129.3065,35.5349,울산남구,0,이륜차승용차,0,0,0,213,0,0
2019-09-19,1,3,1,3,1,0,0,경남,밀양시,1,8,6,1,1,1,2,128.8288,35.3984,경남밀양시,0,화물차승용차,0,0,0,177,0,0
2019-09-19,1,3,1,5,1,1,0,전남,나주시,1,5,0,0,0,1,3,126.702,34.9744,전남나주시,0,화물차화물차,0,0,0,33,0,0
2019-09-19,1,3,2,4,1,0,0,전남,해남군,1,9,5,0,0,1,3,126.6805,34.4712,전남해남군,1,화물차화물차,0,0,0,119,0,0
2019-09-19,1,3,1,1,0,0,0,경기,용인시,1,5,0,0,0,2,3,127.0817,37.2779,경기용인시,0,승합차화물차,0,0,0,51,0,0
2019-09-19,1,3,1,1,0,0,0,제주,제주시,1,11,0,0,0,8,1,126.2861,33.9649,제주제주시,0,기타없음,0,0,0,90,0,0
2019-09-20,0,4,1,1,0,0,0,전북,전주시,1,5,0,0,0,2,3,127.0917,35.8449,전북전주시,0,승합차화물차,0,0,0,11,0,0
2019-09-20,0,4,1,1,0,0,0,세종,세종시,1,5,0,1,2,4,3,127.249,36.4992,세종세종시,0,이륜차화물차,0,0,0,202,0,0
2019-09-20,0,4,1,1,0,0,0,경기,구리시,1,8,6,1,1,4,3,127.1305,37.6007,경기구리시,0,이륜차화물차,0,0,0,165,0,0
2019-09-20,1,4,1,5,1,1,0,전북,군산시,1,8,0,1,1,0,6,126.7792,35.9586,전북군산시,0,승용차승합차,0,0,0,166,0,0
2019-09-20,1,4,1,1,0,0,0,전남,보성군,1,12,0,0,0,4,1,127.231,34.8153,전남보성군,0,이륜차없음,0,0,0,122,0,0
2019-09-20,1,4,1,1,0,0,0,전북,고창군,1,5,0,0,0,4,3,126.6084,35.3422,전북고창군,0,이륜차화물차,0,0,0,219,0,0
2019-09-20,1,4,1,1,0,0,0,서울,관악구,1,8,6,1,2,0,4,126.9342,37.4849,서울관악구,0,승용차이륜차,0,0,0,188,0,0
2019-09-20,1,4,1,1,0,0,0,충남,천안시,1,6,0,0,0,0,1,127.1412,36.7966,충남천안시,0,승용차없음,0,0,0,63,0,0
2019-09-20,0,4,1,1,0,0,0,부산,강서구,1,6,0,0,0,5,1,128.961,35.2134,부산강서구,0,특수차없음,0,0,0,206,0,0
2019-09-21,0,5,1,1,0,0,0,경기,구리시,1,6,0,2,4,7,1,127.1296,37.5717,경기구리시,0,자전거없음,0,1,0,165,0,0
2019-09-21,0,5,1,1,0,0,0,서울,동작구,1,8,3,0,0,0,4,126.9609,37.5115,서울동작구,0,승용차이륜차,0,1,0,93,0,0
2019-09-21,0,5,1,3,0,1,0,경남,창원시(통합),1,1,2,0,0,0,3,128.6104,35.2521,경남창원시(통합),0,승용차화물차,0,1,0,86,0,0
2019-09-21,1,5,1,1,0,0,0,대전,서구,1,1,0,0,0,4,2,127.3822,36.3147,대전서구,0,이륜차승용차,0,1,0,4,0,0
2019-09-21,1,5,1,1,0,0,0,경기,파주시,1,1,0,0,0,4,1,126.7945,37.8037,경기파주시,0,이륜차없음,0,1,0,175,0,0
2019-09-21,1,5,1,1,0,0,0,강원,춘천시,1,8,0,0,0,7,6,127.7257,37.8715,강원춘천시,0,자전거승합차,0,1,0,111,0,0
2019-09-21,1,5,1,1,0,0,0,충남,서천군,1,6,0,0,0,0,1,126.6247,36.1659,충남서천군,0,승용차없음,0,1,0,10,0,0
2019-09-21,0,5,1,1,0,0,0,경남,양산시,1,6,0,0,0,4,1,129.0638,35.3709,경남양산시,0,이륜차없음,0,1,0,49,0,0
2019-09-22,0,6,1,1,0,0,0,경기,수원시,1,1,0,0,0,0,1,127.0714,37.2467,경기수원시,0,승용차없음,0,1,0,99,0,0
2019-09-22,1,6,1,5,1,1,0,경남,김해시,1,8,2,0,0,0,3,128.7528,35.2648,경남김해시,0,승용차화물차,0,1,0,13,0,0
2019-09-22,1,6,1,35,2,15,0,대구,동구,1,6,2,0,0,2,1,128.69,35.8828,대구동구,2,승합차없음,0,1,0,26,0,0
2019-09-22,1,6,1,1,0,0,0,강원,원주시,1,11,0,0,0,1,1,127.8361,37.3665,강원원주시,0,화물차없음,0,1,0,36,0,0
2019-09-23,0,0,1,3,1,0,0,경기,안산시,1,1,5,0,0,4,3,126.8091,37.3387,경기안산시,0,이륜차화물차,0,0,0,2,0,0
2019-09-23,0,0,1,3,0,1,0,경기,고양시,1,5,0,0,0,1,3,126.7236,37.664,경기고양시,0,화물차화물차,0,0,0,40,0,0
2019-09-23,1,0,1,1,0,0,0,충북,음성군,1,9,0,0,0,0,4,127.5262,37.0038,충북음성군,0,승용차이륜차,0,0,0,110,0,0
2019-09-23,1,0,1,5,0,2,0,경기,광주시,1,5,0,0,0,1,3,127.1932,37.4176,경기광주시,0,화물차화물차,0,0,0,9,0,0
2019-09-23,1,0,1,1,0,0,0,경기,광명시,1,8,6,1,1,4,3,126.8647,37.452,경기광명시,0,이륜차화물차,0,0,0,81,0,0
2019-09-23,1,0,1,1,0,0,0,전남,광양시,1,8,0,0,0,0,3,127.6642,34.9746,전남광양시,0,승용차화물차,0,0,0,130,0,0
2019-09-23,1,0,1,3,1,0,0,경기,안성시,1,1,0,0,0,2,11,127.1704,36.9997,경기안성시,0,승합차특수차,0,0,0,23,0,0
2019-09-23,1,0,1,3,1,0,0,전남,고흥군,1,5,0,0,0,1,3,127.2969,34.6333,전남고흥군,0,화물차화물차,0,0,0,191,0,0
2019-09-23,0,0,1,7,0,3,0,울산,북구,1,9,5,0,0,0,2,129.432,35.6207,울산북구,1,승용차승용차,0,0,0,158,0,0
2019-09-24,0,1,1,1,0,0,0,경남,창원시(통합),1,6,0,2,4,0,1,128.5242,35.1986,경남창원시(통합),0,승용차없음,0,0,0,86,0,0
2019-09-24,1,1,1,1,0,0,0,경북,문경시,1,8,0,1,1,1,4,128.2061,36.6009,경북문경시,0,화물차이륜차,0,0,0,74,0,0
2019-09-24,1,1,1,1,0,0,0,경기,평택시,1,8,6,1,1,6,2,127.0532,37.0887,경기평택시,0,원동기장치자전거승용차,0,0,0,14,0,0
2019-09-24,0,1,1,1,0,0,0,강원,삼척시,1,12,0,0,0,9,1,129.05,37.2524,강원삼척시,0,농기계없음,0,0,0,78,0,0
2019-09-24,0,1,1,1,0,0,0,충북,충주시,1,8,0,1,2,0,7,127.9305,36.9873,충북충주시,0,승용차원동기장치자전거,0,0,0,6,0,0
2019-09-24,0,1,1,1,0,0,0,대구,북구,1,12,0,0,0,7,1,128.6314,35.8935,대구북구,0,자전거없음,0,0,0,112,0,0
2019-09-24,0,1,1,3,0,1,0,충북,제천시,1,9,6,1,1,4,2,128.2142,37.1515,충북제천시,0,이륜차승용차,0,0,0,103,0,0
2019-09-24,0,1,1,1,0,0,0,경남,양산시,1,6,0,0,0,0,1,129.1255,35.3465,경남양산시,0,승용차없음,0,0,0,49,0,0
2019-09-25,0,2,1,1,0,0,0,경기,고양시,1,9,6,1,1,4,6,126.8309,37.6487,경기고양시,0,이륜차승합차,0,0,0,40,0,0
2019-09-25,0,2,1,1,0,0,0,인천,남동구,1,5,0,0,0,0,3,126.7068,37.3983,인천남동구,0,승용차화물차,0,0,0,29,0,0
2019-09-25,1,2,1,33,7,7,4,경기,의왕시,1,6,0,0,0,2,1,126.9997,37.382,경기의왕시,2,승합차없음,0,0,0,199,0,0
2019-09-25,1,2,1,1,0,0,0,강원,삼척시,1,12,0,1,1,3,1,129.3418,37.2319,강원삼척시,0,건설기계없음,0,0,0,78,0,0
2019-09-25,1,2,1,3,0,1,0,제주,서귀포시,1,8,6,1,1,1,2,126.6675,33.278,제주서귀포시,0,화물차승용차,0,0,0,62,0,0
2019-09-25,1,2,1,1,0,0,0,대구,동구,1,5,0,1,2,7,3,128.6688,35.8764,대구동구,0,자전거화물차,0,0,0,26,0,0
2019-09-26,0,3,1,5,0,2,0,강원,속초시,1,5,0,0,0,4,2,128.5665,38.1638,강원속초시,0,이륜차승용차,0,0,0,104,0,0
2019-09-26,1,3,1,1,0,0,0,전북,순창군,1,8,6,1,1,4,2,127.1412,35.3806,전북순창군,0,이륜차승용차,0,0,0,131,0,0
2019-09-26,1,3,1,1,0,0,0,충남,천안시,1,5,0,0,0,1,3,127.1432,36.7677,충남천안시,0,화물차화물차,0,0,0,63,0,0
2019-09-26,1,3,1,1,0,0,0,경남,진주시,1,8,0,1,1,4,3,128.0967,35.1175,경남진주시,0,이륜차화물차,0,0,0,42,0,0
2019-09-26,1,3,1,1,0,0,0,경남,진주시,1,8,0,0,0,0,5,128.1046,35.211,경남진주시,0,승용차자전거,0,0,0,42,0,0
2019-09-26,0,3,2,2,0,0,0,경기,이천시,1,1,0,0,0,0,7,127.5975,37.1384,경기이천시,0,승용차원동기장치자전거,0,0,0,41,0,0
2019-09-26,0,3,1,1,0,0,0,경기,남양주시,1,1,0,0,0,0,4,127.1775,37.709,경기남양주시,0,승용차이륜차,0,0,0,70,0,0
2019-09-27,0,4,2,16,2,5,0,인천,남동구,1,5,0,0,0,1,3,126.7421,37.4414,인천남동구,2,화물차화물차,0,0,0,29,0,0
2019-09-27,1,4,1,1,0,0,0,전북,완주군,1,8,0,0,0,4,3,127.1002,35.9199,전북완주군,0,이륜차화물차,0,0,0,28,0,0
2019-09-27,1,4,1,1,0,0,0,경북,청도군,1,11,0,0,0,1,1,128.776,35.6409,경북청도군,0,화물차없음,0,0,0,3,0,0
2019-09-27,1,4,1,1,0,0,0,경기,하남시,1,1,0,1,1,0,5,127.1872,37.56,경기하남시,0,승용차자전거,0,0,0,67,0,0
2019-09-27,1,4,1,1,0,0,0,경북,김천시,1,6,0,2,4,9,1,128.2622,36.0883,경북김천시,0,농기계없음,0,0,0,76,0,0
2019-09-27,1,4,1,1,0,0,0,서울,중랑구,1,8,0,0,0,7,6,127.0812,37.5954,서울중랑구,0,자전거승합차,0,0,0,196,0,0
2019-09-27,1,4,1,1,0,0,0,경남,창원시(통합),1,8,6,1,1,4,2,128.5618,35.2145,경남창원시(통합),0,이륜차승용차,0,0,0,86,0,0
2019-09-27,1,4,1,1,0,0,0,경북,안동시,1,1,0,0,0,4,1,128.8063,36.5325,경북안동시,0,이륜차없음,0,0,0,66,0,0
2019-09-27,0,4,1,1,0,0,0,전남,함평군,1,5,0,0,0,1,2,126.4835,35.0386,전남함평군,0,화물차승용차,0,0,0,157,0,0
2019-09-27,0,4,1,1,0,0,0,인천,남동구,1,8,6,1,1,0,4,126.7024,37.4611,인천남동구,0,승용차이륜차,0,0,0,29,0,0
2019-09-28,0,5,1,1,0,0,0,경북,상주시,1,6,0,1,2,1,1,128.1382,36.4158,경북상주시,0,화물차없음,0,1,0,58,0,0
2019-09-28,0,5,1,3,0,1,0,인천,미추홀구,1,5,0,0,0,0,11,126.6329,37.446,인천미추홀구,0,승용차특수차,0,1,0,123,0,0
2019-09-28,1,5,1,3,0,1,0,충남,공주시,1,5,0,0,0,5,9,126.9679,36.5695,충남공주시,0,특수차건설기계,0,1,0,19,0,0
2019-09-28,1,5,1,3,0,1,0,전남,여수시,1,9,5,0,0,0,6,127.6615,34.7565,전남여수시,0,승용차승합차,0,1,0,102,0,0
2019-09-28,1,5,1,1,0,0,0,경기,이천시,1,5,0,0,0,1,2,127.4931,37.2456,경기이천시,0,화물차승용차,0,1,0,41,0,0
2019-09-28,1,5,1,7,2,1,0,전북,익산시,1,8,0,1,1,1,2,126.9679,35.9644,전북익산시,1,화물차승용차,0,1,0,125,0,0
2019-09-28,1,5,1,1,0,0,0,경기,양주시,1,5,0,0,0,0,12,127.0918,37.8179,경기양주시,0,승용차기타,0,1,0,59,0,0
2019-09-28,1,5,1,1,0,0,0,강원,강릉시,1,6,0,1,2,1,1,128.9089,37.7481,강원강릉시,0,화물차없음,0,1,0,194,0,0
2019-09-28,1,5,1,7,0,3,0,전남,나주시,1,8,0,1,1,0,2,126.6768,35.0193,전남나주시,1,승용차승용차,0,1,0,33,0,0
2019-09-28,0,5,1,3,1,0,0,충남,보령시,1,8,0,0,0,1,2,126.5784,36.2129,충남보령시,0,화물차승용차,0,1,0,136,0,0
2019-09-29,1,6,1,1,0,0,0,서울,서대문구,1,8,3,0,0,3,4,126.9429,37.5622,서울서대문구,0,건설기계이륜차,0,1,0,195,0,0
2019-09-29,1,6,1,1,0,0,0,충북,단양군,1,6,0,2,4,4,1,128.2812,36.9269,충북단양군,0,이륜차없음,0,1,0,204,0,0
2019-09-29,0,6,1,3,0,1,0,경기,안성시,1,9,5,0,0,0,3,127.3986,37.0732,경기안성시,0,승용차화물차,0,1,0,23,0,0
2019-09-29,0,6,1,1,0,0,0,서울,마포구,1,1,0,0,0,8,1,126.9392,37.5451,서울마포구,0,기타없음,0,1,0,159,0,0
2019-09-29,0,6,1,3,1,0,0,충남,부여군,1,1,2,0,0,0,2,126.8162,36.2755,충남부여군,0,승용차승용차,0,1,0,129,0,0
2019-09-30,0,0,1,1,0,0,0,강원,홍천군,1,5,2,0,0,1,8,127.7715,37.6381,강원홍천군,0,화물차농기계,0,0,0,82,0,0
2019-09-30,0,0,1,1,0,0,0,경기,고양시,1,9,0,1,2,1,4,126.7929,37.6611,경기고양시,0,화물차이륜차,0,0,0,40,0,0
2019-09-30,1,0,1,1,0,0,0,전북,고창군,1,1,0,1,1,1,3,126.5097,35.38,전북고창군,0,화물차화물차,0,0,0,219,0,0
2019-09-30,1,0,1,1,0,0,0,경기,파주시,1,6,0,1,1,8,1,126.9174,37.9812,경기파주시,0,기타없음,0,0,0,175,0,0
2019-09-30,0,0,2,5,0,1,1,전남,함평군,1,5,0,0,0,1,8,126.4655,35.0315,전남함평군,1,화물차농기계,0,0,0,157,0,0
2019-10-01,0,1,1,1,0,0,0,충남,천안시,1,5,0,0,0,2,8,127.155,36.8459,충남천안시,0,승합차농기계,0,0,0,63,0,0
2019-10-01,0,1,1,1,0,0,0,서울,영등포구,1,5,0,2,4,1,5,126.9362,37.5219,서울영등포구,0,화물차자전거,0,0,0,150,0,0
2019-10-01,1,1,2,8,2,1,0,대전,대덕구,1,5,0,2,4,1,3,127.4184,36.4494,대전대덕구,1,화물차화물차,0,0,0,77,0,0
2019-10-01,1,1,1,5,0,2,0,서울,강서구,1,8,3,0,0,4,2,126.8275,37.5632,서울강서구,0,이륜차승용차,0,0,0,43,0,0
2019-10-01,1,1,1,1,0,0,0,경남,창원시(통합),1,6,0,0,0,1,1,128.5986,35.3625,경남창원시(통합),0,화물차없음,0,0,0,86,0,0
2019-10-01,1,1,1,1,0,0,0,서울,은평구,1,8,0,1,1,6,2,126.9269,37.613,서울은평구,0,원동기장치자전거승용차,0,0,0,139,0,0
2019-10-01,1,1,1,7,2,1,0,충남,부여군,1,9,5,0,0,1,3,126.7688,36.2868,충남부여군,1,화물차화물차,0,0,0,129,0,0
2019-10-02,0,2,1,1,0,0,0,서울,서초구,1,8,6,1,1,0,4,127.0414,37.4855,서울서초구,0,승용차이륜차,0,0,0,214,0,0
2019-10-02,0,2,1,1,0,0,0,전북,전주시,1,6,0,0,0,4,1,127.106,35.8219,전북전주시,0,이륜차없음,0,0,0,11,0,0
2019-10-02,1,2,1,1,0,0,0,강원,원주시,1,1,0,0,0,1,1,128.0181,37.4325,강원원주시,0,화물차없음,0,0,0,36,0,0
2019-10-02,0,2,1,3,0,1,0,강원,횡성군,1,5,2,0,0,0,2,127.9731,37.5074,강원횡성군,0,승용차승용차,0,0,0,31,0,0
2019-10-03,1,3,1,1,0,0,0,광주,광산구,1,8,7,1,1,4,3,126.7963,35.1394,광주광산구,0,이륜차화물차,0,1,0,135,0,0
2019-10-03,1,3,2,2,0,0,0,충남,부여군,1,11,0,0,0,1,1,126.8384,36.3014,충남부여군,0,화물차없음,0,1,0,129,0,0
2019-10-03,1,3,1,1,0,0,0,경남,김해시,1,8,6,1,1,0,4,128.8645,35.2424,경남김해시,0,승용차이륜차,0,1,0,13,0,0
2019-10-03,1,3,1,1,0,0,0,경남,의령군,1,6,0,0,0,1,1,128.1883,35.2976,경남의령군,0,화물차없음,0,1,0,189,0,0
2019-10-03,0,3,2,2,0,0,0,전북,군산시,1,1,0,0,0,1,4,126.7154,35.9679,전북군산시,0,화물차이륜차,0,1,0,166,0,0
2019-10-03,0,3,1,59,4,20,10,경기,용인시,1,8,6,1,1,0,6,127.1334,37.2681,경기용인시,2,승용차승합차,0,1,0,51,0,0
2019-10-04,0,4,1,1,0,0,0,울산,중구,1,6,0,1,1,2,1,129.2663,35.5717,울산중구,0,승합차없음,0,0,0,205,0,0
2019-10-04,0,4,1,1,0,0,0,경북,구미시,1,5,0,0,0,1,9,128.3099,36.2258,경북구미시,0,화물차건설기계,0,0,0,144,0,0
2019-10-04,1,4,1,1,0,0,0,전남,나주시,1,6,0,1,2,3,1,126.7518,34.9249,전남나주시,0,건설기계없음,0,0,0,33,0,0
2019-10-04,1,4,1,3,1,0,0,충북,영동군,1,9,5,0,0,0,9,127.6906,36.1998,충북영동군,0,승용차건설기계,0,0,0,75,0,0
2019-10-04,1,4,1,1,0,0,0,전북,진안군,1,11,0,1,1,1,1,127.308,35.7436,전북진안군,0,화물차없음,0,0,0,192,0,0
2019-10-04,1,4,1,3,1,0,0,경남,거창군,1,9,0,0,0,1,4,127.8116,35.772,경남거창군,0,화물차이륜차,0,0,0,154,0,0
2019-10-04,1,4,1,1,0,0,0,울산,북구,1,6,0,0,0,4,1,129.4432,35.6143,울산북구,0,이륜차없음,0,0,0,158,0,0
2019-10-04,0,4,1,3,1,0,0,서울,동대문구,1,8,6,1,1,4,2,127.0608,37.578,서울동대문구,0,이륜차승용차,0,0,0,201,0,0
2019-10-05,1,5,1,13,4,2,0,충남,천안시,1,6,2,0,0,2,1,127.175,36.8105,충남천안시,2,승합차없음,0,1,0,63,0,0
2019-10-05,1,5,1,1,0,0,0,경남,거창군,1,11,0,2,4,4,1,127.8572,35.746,경남거창군,0,이륜차없음,0,1,0,154,0,0
2019-10-06,1,6,1,3,1,0,0,전남,강진군,1,8,0,1,1,4,3,126.7772,34.7018,전남강진군,0,이륜차화물차,0,1,0,121,0,0
2019-10-06,0,6,1,1,0,0,0,경북,포항시,1,1,7,1,1,0,7,129.4011,35.9807,경북포항시,0,승용차원동기장치자전거,0,1,0,160,0,0
