index,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호,보행자의위치,무단횡단여부
9218,2017-08-14,0,0,1,1,0,0,0,경기,동두천시,0,3,0,0,0,1,0,127.0805,37.8944,경기동두천시,0,1,0,0,0,94,0,0
9226,2017-08-14,0,0,1,1,0,0,0,광주,북구,0,0,0,1,2,0,0,126.8734,35.1742,광주북구,0,0,0,0,0,137,1,1
9227,2017-08-14,0,0,1,1,0,0,0,전남,광양시,0,0,0,0,0,0,0,127.5805,34.9829,전남광양시,0,0,0,0,0,130,1,1
9228,2017-08-15,1,1,1,1,0,0,0,경남,창녕군,0,0,0,1,1,0,0,128.4483,35.5162,경남창녕군,0,0,0,1,0,211,1,1
9232,2017-08-15,1,1,1,1,0,0,0,서울,금천구,0,0,3,1,1,0,0,126.903,37.4484,서울금천구,0,0,0,1,0,109,1,1
9233,2017-08-15,0,1,1,1,0,0,0,광주,광산구,0,3,0,0,0,2,0,126.7726,35.0922,광주광산구,0,2,0,1,0,135,0,0
9234,2017-08-15,0,1,1,1,0,0,0,경기,포천시,0,0,1,0,0,1,0,127.2265,37.7851,경기포천시,0,1,0,1,0,171,1,0
9241,2017-08-17,0,3,1,1,0,0,0,경기,오산시,0,0,2,0,0,0,0,127.0735,37.1378,경기오산시,0,0,0,0,0,143,1,1
9247,2017-08-17,0,3,1,1,0,0,0,전북,전주시,0,2,0,0,0,0,0,127.1444,35.8119,전북전주시,0,0,0,0,0,11,1,1
9249,2017-08-17,0,3,1,2,1,0,0,충남,천안시,0,0,0,0,0,1,0,127.2863,36.7426,충남천안시,0,1,0,0,0,63,1,1
9255,2017-08-18,1,4,1,1,0,0,0,충남,천안시,0,3,0,0,0,1,0,127.211,36.8731,충남천안시,0,1,0,0,0,63,0,0
9258,2017-08-18,0,4,1,1,0,0,0,경기,광주시,0,0,0,0,0,0,0,127.2924,37.3867,경기광주시,0,0,0,0,0,9,1,1
9259,2017-08-19,0,5,1,1,0,0,0,전남,여수시,0,0,0,1,2,1,0,127.7411,34.7436,전남여수시,0,1,0,1,0,102,1,1
9260,2017-08-19,1,5,1,1,0,0,0,부산,동래구,0,0,0,1,3,7,0,129.0699,35.2007,부산동래구,0,7,0,1,0,216,1,1
9261,2017-08-19,1,5,1,1,0,0,0,충북,충주시,0,0,0,1,1,1,0,127.915,36.9745,충북충주시,0,1,0,1,0,6,1,1
9262,2017-08-19,1,5,1,1,0,0,0,부산,연제구,0,1,0,1,2,0,0,129.0828,35.1887,부산연제구,0,0,0,1,0,221,1,1
9266,2017-08-19,1,5,1,1,0,0,0,부산,강서구,0,0,3,1,3,1,0,128.9032,35.0892,부산강서구,0,1,0,1,0,206,1,1
9272,2017-08-19,0,5,1,1,0,0,0,전남,순천시,0,0,0,0,0,0,0,127.4724,35.0095,전남순천시,0,0,0,1,0,27,1,1
9273,2017-08-19,0,5,1,1,0,0,0,전북,무주군,0,1,0,0,0,1,0,127.7648,36.0113,전북무주군,0,1,0,1,0,182,1,1
9274,2017-08-19,0,5,1,1,0,0,0,경기,화성시,0,0,0,0,0,0,0,126.9273,37.1556,경기화성시,0,0,0,1,0,50,1,1
9286,2017-08-21,0,0,1,1,0,0,0,울산,중구,0,0,0,0,0,0,0,129.3046,35.5543,울산중구,0,0,0,0,0,205,1,1
9288,2017-08-21,0,0,1,1,0,0,0,부산,부산진구,0,1,0,0,0,0,0,129.0632,35.163,부산부산진구,0,0,0,0,0,163,1,1
9289,2017-08-21,0,0,1,1,0,0,0,서울,동대문구,0,4,0,1,3,1,0,127.0535,37.5836,서울동대문구,0,1,0,0,0,201,0,0
9291,2017-08-21,1,0,1,1,0,0,0,충남,서산시,0,0,0,1,1,1,0,126.464,36.7802,충남서산시,0,1,0,0,0,69,1,1
9292,2017-08-21,1,0,1,1,0,0,0,서울,성북구,0,0,1,0,0,0,0,127.0375,37.6127,서울성북구,0,0,0,0,0,167,1,0
9294,2017-08-21,1,0,1,1,0,0,0,부산,수영구,0,2,0,0,0,2,0,129.1124,35.1622,부산수영구,0,2,0,0,0,45,1,1
9295,2017-08-21,1,0,1,1,0,0,0,전남,무안군,0,0,0,0,0,2,0,126.5003,34.8585,전남무안군,0,2,0,0,0,101,1,1
9298,2017-08-21,0,0,1,1,0,0,0,제주,서귀포시,0,1,1,0,0,0,0,126.4328,33.2563,제주서귀포시,0,0,0,0,0,62,1,0
9299,2017-08-21,0,0,1,1,0,0,0,전북,전주시,0,1,0,1,2,4,0,127.1158,35.8331,전북전주시,0,4,0,0,0,11,1,1
9300,2017-08-21,0,0,1,1,0,0,0,경남,창원시(통합),0,1,0,0,0,0,0,128.6129,35.2615,경남창원시(통합),0,0,0,0,0,86,1,1
9302,2017-08-22,0,1,1,1,0,0,0,경기,고양시,0,0,0,1,2,0,0,126.8644,37.6878,경기고양시,0,0,0,0,0,40,1,1
9303,2017-08-22,1,1,1,1,0,0,0,충북,청주시,0,0,0,0,0,0,0,127.3281,36.619,충북청주시,0,0,0,0,0,83,1,1
9304,2017-08-22,1,1,1,1,0,0,0,부산,부산진구,0,0,0,0,0,2,0,129.0392,35.1699,부산부산진구,0,2,0,0,0,163,1,1
9310,2017-08-22,1,1,1,1,0,0,0,대전,서구,0,0,0,0,0,0,0,127.3953,36.3477,대전서구,0,0,0,0,0,4,1,1
9312,2017-08-22,0,1,1,1,0,0,0,전북,군산시,0,0,1,1,3,0,0,126.7019,35.9663,전북군산시,0,0,0,0,0,166,1,0
9314,2017-08-22,0,1,1,1,0,0,0,부산,동구,0,0,0,0,0,0,0,129.0457,35.1175,부산동구,0,0,0,0,0,209,1,1
9315,2017-08-22,0,1,1,1,0,0,0,전남,담양군,0,2,0,0,0,0,0,126.9899,35.3348,전남담양군,0,0,0,0,0,181,1,1
9317,2017-08-23,0,2,1,1,0,0,0,경기,평택시,0,1,0,0,0,0,0,126.9083,36.9914,경기평택시,0,0,0,0,0,14,1,1
9322,2017-08-23,1,2,1,2,1,0,0,제주,제주시,0,4,2,1,1,0,0,126.3083,33.4523,제주제주시,0,0,0,0,0,90,0,0
9326,2017-08-23,0,2,1,1,0,0,0,경기,과천시,0,1,0,0,0,1,0,126.9858,37.4114,경기과천시,0,1,0,0,0,227,1,1
9327,2017-08-24,0,3,1,1,0,0,0,경기,오산시,0,1,0,0,0,0,0,127.0749,37.1571,경기오산시,0,0,0,0,0,143,1,1
9328,2017-08-24,0,3,1,1,0,0,0,서울,동대문구,0,1,0,0,0,1,0,127.0699,37.5914,서울동대문구,0,1,0,0,0,201,1,1
9330,2017-08-24,0,3,1,1,0,0,0,충북,제천시,0,0,3,1,2,1,0,128.2138,37.1274,충북제천시,0,1,0,0,0,103,1,1
9332,2017-08-24,1,3,1,1,0,0,0,대구,북구,0,0,0,1,3,3,0,128.5518,35.8937,대구북구,0,3,0,0,0,112,1,1
9333,2017-08-24,1,3,1,1,0,0,0,전남,영광군,0,2,0,0,0,1,0,126.4998,35.272,전남영광군,0,1,0,0,0,127,1,1
9342,2017-08-25,1,4,1,1,0,0,0,강원,인제군,0,0,0,0,0,1,0,128.2821,37.9619,강원인제군,0,1,0,0,0,124,1,1
9348,2017-08-25,0,4,1,1,0,0,0,전북,남원시,0,0,0,1,3,0,0,127.3797,35.3979,전북남원시,0,0,0,0,0,193,1,1
9350,2017-08-25,0,4,1,1,0,0,0,서울,노원구,0,2,0,0,0,0,0,127.0776,37.6381,서울노원구,0,0,0,0,0,18,1,1
9353,2017-08-26,0,5,1,1,0,0,0,대구,동구,0,0,2,1,2,0,0,128.6921,35.8705,대구동구,0,0,0,1,0,26,1,1
9355,2017-08-26,1,5,1,1,0,0,0,충남,논산시,0,2,0,0,0,0,0,127.1832,36.3284,충남논산시,0,0,0,1,0,61,1,1
9359,2017-08-26,1,5,1,1,0,0,0,경기,평택시,0,1,0,1,2,1,0,127.1,36.9955,경기평택시,0,1,0,1,0,14,1,1
9361,2017-08-26,0,5,1,1,0,0,0,제주,제주시,0,2,0,2,4,0,0,126.2813,33.4379,제주제주시,0,0,0,1,0,90,1,1
9362,2017-08-26,0,5,1,1,0,0,0,전남,순천시,0,1,0,0,0,0,0,127.4932,34.9459,전남순천시,0,0,0,1,0,27,1,1
9364,2017-08-26,0,5,1,1,0,0,0,인천,동구,0,0,0,1,2,1,0,126.6457,37.4868,인천동구,0,1,0,1,0,207,1,1
9369,2017-08-27,1,6,1,1,0,0,0,서울,강동구,0,1,4,1,3,7,0,127.1559,37.5521,서울강동구,0,7,0,1,0,91,1,1
9371,2017-08-27,0,6,1,2,0,0,1,세종,세종,0,2,0,0,0,0,0,127.2021,36.4932,세종세종,0,0,1,1,0,229,1,1
9372,2017-08-27,0,6,1,1,0,0,0,경기,과천시,0,2,0,0,0,0,0,127.0056,37.447,경기과천시,0,0,0,1,0,227,1,1
9375,2017-08-28,0,0,1,1,0,0,0,전북,전주시,0,1,0,1,1,0,0,127.1089,35.8313,전북전주시,0,0,0,0,0,11,1,1
9376,2017-08-28,0,0,1,1,0,0,0,전남,순천시,0,0,0,0,0,0,0,127.4958,34.9462,전남순천시,0,0,0,0,0,27,1,1
9378,2017-08-28,1,0,1,1,0,0,0,서울,동대문구,0,1,0,1,2,2,0,127.0688,37.579,서울동대문구,0,2,0,0,0,201,1,1
9394,2017-08-29,1,1,1,1,0,0,0,경기,남양주시,0,1,0,1,1,1,0,127.2868,37.6001,경기남양주시,0,1,0,0,0,70,1,1
9396,2017-08-29,0,1,1,1,0,0,0,경남,양산시,0,0,1,0,0,0,0,129.0252,35.3154,경남양산시,0,0,0,0,0,49,1,0
9399,2017-08-30,0,2,1,1,0,0,0,서울,양천구,0,1,0,0,0,1,0,126.8636,37.526,서울양천구,0,1,0,0,0,140,1,1
9401,2017-08-30,1,2,1,1,0,0,0,전남,고흥군,0,3,0,1,1,1,0,127.3397,34.5721,전남고흥군,0,1,0,0,0,191,0,0
9402,2017-08-30,1,2,1,1,0,0,0,강원,정선군,0,0,0,0,0,3,0,128.8505,37.4947,강원정선군,0,3,0,0,0,198,1,1
9404,2017-08-30,1,2,1,1,0,0,0,서울,동대문구,0,0,1,0,0,3,0,127.0448,37.5775,서울동대문구,0,3,0,0,0,201,1,0
9412,2017-08-31,0,3,1,1,0,0,0,인천,남구,0,0,0,2,4,2,0,126.6808,37.4513,인천남동구,0,2,0,0,0,29,1,1
9413,2017-08-31,1,3,1,1,0,0,0,경기,평택시,0,0,0,1,2,1,0,127.0442,36.9602,경기평택시,0,1,0,0,0,14,1,1
9420,2017-08-31,0,3,1,1,0,0,0,경북,김천시,0,2,0,0,0,1,0,128.124,36.1161,경북김천시,0,1,0,0,0,76,1,1
9422,2017-08-31,0,3,1,1,0,0,0,경북,포항시,0,0,3,1,1,0,0,129.3617,36.0228,경북포항시,0,0,0,0,0,160,1,1
9423,2017-08-31,0,3,1,1,0,0,0,전북,정읍시,0,1,0,2,4,7,0,126.8561,35.5612,전북정읍시,0,7,0,0,0,12,1,1
9430,2017-09-01,1,4,1,1,0,0,0,제주,제주시,0,1,0,0,0,0,0,126.5284,33.4958,제주제주시,0,0,0,0,0,90,1,1
9433,2017-09-01,0,4,1,1,0,0,0,충북,충주시,0,1,0,0,0,1,0,127.941,36.9689,충북충주시,0,1,0,0,0,6,1,1
9434,2017-09-01,0,4,1,1,0,0,0,경북,경산시,0,0,1,0,0,0,0,128.7833,35.8111,경북경산시,0,0,0,0,0,52,1,0
9436,2017-09-02,0,5,1,1,0,0,0,경기,군포시,0,0,0,1,3,0,0,126.9235,37.3617,경기군포시,0,0,0,1,0,126,1,1
9438,2017-09-02,0,5,1,1,0,0,0,대구,달서구,0,1,0,1,1,0,0,128.5619,35.8524,대구달서구,0,0,0,1,0,20,1,1
9439,2017-09-02,0,5,2,2,0,0,0,인천,부평구,0,0,0,0,0,0,0,126.7311,37.5045,인천부평구,0,0,0,1,0,44,1,1
9442,2017-09-02,1,5,1,1,0,0,0,경남,거창군,0,1,0,0,0,0,0,127.8629,35.6806,경남거창군,0,0,0,1,0,154,1,1
9445,2017-09-02,0,5,1,2,1,0,0,제주,제주시,0,0,0,0,0,4,0,126.5128,33.5017,제주제주시,0,4,0,1,0,90,1,1
9446,2017-09-02,0,5,1,1,0,0,0,경기,부천시,0,0,2,1,2,0,0,126.7704,37.5155,경기부천시,0,0,0,1,0,65,1,1
9447,2017-09-02,0,5,1,1,0,0,0,대구,동구,0,1,0,1,2,0,0,128.6409,35.886,대구동구,0,0,0,1,0,26,1,1
9449,2017-09-03,0,6,1,1,0,0,0,인천,남동구,0,2,0,1,2,0,0,126.708,37.4704,인천남동구,0,0,0,1,0,29,1,1
9450,2017-09-03,0,6,1,1,0,0,0,부산,중구,0,0,3,0,0,0,0,129.027,35.103,부산중구,0,0,0,1,0,228,1,1
9451,2017-09-03,1,6,1,1,0,0,0,서울,성북구,0,1,0,0,0,0,0,127.0221,37.5863,서울성북구,0,0,0,1,0,167,1,1
9455,2017-09-03,1,6,1,1,0,0,0,경북,안동시,0,1,0,0,0,4,0,128.8134,36.5328,경북안동시,0,4,0,1,0,66,1,1
9458,2017-09-03,0,6,1,1,0,0,0,충남,당진시,0,2,0,0,0,0,0,126.8015,36.8795,충남당진시,0,0,0,1,0,46,1,1
9459,2017-09-03,0,6,1,1,0,0,0,경기,포천시,0,3,0,0,0,0,0,127.2336,37.795,경기포천시,0,0,0,1,0,171,0,0
9463,2017-09-04,1,0,1,4,3,0,0,강원,홍천군,0,1,0,2,4,0,0,127.9881,37.7995,강원홍천군,1,0,0,0,0,82,1,1
9466,2017-09-04,0,0,2,3,0,1,0,전남,강진군,0,2,0,0,0,6,0,126.7506,34.6211,전남강진군,1,6,0,0,0,121,1,1
9467,2017-09-04,0,0,1,1,0,0,0,인천,서구,0,2,0,0,0,0,0,126.675,37.4843,인천서구,0,0,0,0,0,97,1,1
9469,2017-09-05,0,1,1,1,0,0,0,부산,서구,0,0,0,0,0,0,0,129.0245,35.0875,부산서구,0,0,0,0,0,226,1,1
9470,2017-09-05,0,1,1,1,0,0,0,부산,기장군,0,1,0,1,2,0,0,129.1817,35.3183,부산기장군,0,0,0,0,0,85,1,1
9471,2017-09-05,1,1,1,1,0,0,0,서울,중랑구,0,0,0,0,0,1,0,127.1058,37.6006,서울중랑구,0,1,0,0,0,196,1,1
9475,2017-09-05,1,1,1,1,0,0,0,충남,보령시,0,0,0,0,0,0,0,126.6593,36.3897,충남보령시,0,0,0,0,0,136,1,1
9477,2017-09-05,0,1,2,2,0,0,0,전북,전주시,0,0,0,1,1,2,0,127.1491,35.8045,전북전주시,0,2,0,0,0,11,1,1
9481,2017-09-06,1,2,1,1,0,0,0,대전,대덕구,0,0,0,1,3,5,0,127.4264,36.4389,대전대덕구,0,5,0,0,0,77,1,1
9483,2017-09-06,1,2,1,1,0,0,0,강원,춘천시,0,2,0,1,3,1,0,127.7526,37.9075,강원춘천시,0,1,0,0,0,111,1,1
9484,2017-09-06,0,2,1,1,0,0,0,경기,부천시,0,2,0,0,0,0,0,126.8016,37.4821,경기부천시,0,0,0,0,0,65,1,1
9494,2017-09-07,0,3,1,1,0,0,0,서울,강동구,0,1,0,0,0,2,0,127.1631,37.5563,서울강동구,0,2,0,0,0,91,1,1
9496,2017-09-08,1,4,1,1,0,0,0,경북,문경시,0,0,0,1,1,1,0,128.2558,36.6871,경북문경시,0,1,0,0,0,74,1,1
9502,2017-09-08,0,4,1,1,0,0,0,충남,공주시,0,2,3,1,1,4,0,127.1375,36.4774,충남공주시,0,4,0,0,0,19,1,1
9503,2017-09-08,0,4,1,1,0,0,0,경북,구미시,0,0,0,1,1,0,0,128.3299,36.2093,경북구미시,0,0,0,0,0,144,1,1
9504,2017-09-08,0,4,1,1,0,0,0,대전,서구,0,1,0,1,2,0,0,127.3993,36.3369,대전서구,0,0,0,0,0,4,1,1
9505,2017-09-08,0,4,1,1,0,0,0,부산,사상구,0,0,0,1,3,0,0,128.9768,35.1697,부산사상구,0,0,0,0,0,120,1,1
9507,2017-09-09,0,5,1,1,0,0,0,부산,동구,0,1,0,0,0,0,0,129.0369,35.1161,부산동구,0,0,0,1,0,209,1,1
9508,2017-09-09,0,5,1,2,0,1,0,전남,나주시,0,4,4,1,2,0,0,126.7159,35.043,전남나주시,0,0,0,1,0,33,0,0
9509,2017-09-09,0,5,1,2,1,0,0,서울,성북구,0,0,0,0,0,0,0,127.053,37.6087,서울성북구,0,0,0,1,0,167,1,1
9516,2017-09-09,1,5,1,1,0,0,0,전남,장흥군,0,1,0,1,1,1,0,126.9384,34.6193,전남장흥군,0,1,0,1,0,56,1,1
9517,2017-09-09,0,5,1,1,0,0,0,경기,김포시,0,0,0,2,4,0,0,126.7722,37.6006,경기김포시,0,0,0,1,0,47,1,1
9520,2017-09-10,0,6,1,1,0,0,0,부산,북구,0,0,2,0,0,0,0,129.0135,35.2328,부산북구,0,0,0,1,0,118,1,1
9524,2017-09-10,0,6,1,1,0,0,0,전남,목포시,0,0,0,0,0,0,0,126.3882,34.7971,전남목포시,0,0,0,1,0,153,1,1
9525,2017-09-10,1,6,1,1,0,0,0,세종,세종,0,1,0,0,0,1,0,127.3844,36.5298,세종세종,0,1,1,1,0,229,1,1
9529,2017-09-10,1,6,1,1,0,0,0,경남,창원시(통합),0,1,0,1,1,0,0,128.6597,35.2453,경남창원시(통합),0,0,0,1,0,86,1,1
9534,2017-09-11,0,0,1,1,0,0,0,충북,청주시,0,1,2,0,0,1,0,127.4989,36.6058,충북청주시,0,1,0,0,0,83,1,1
9541,2017-09-11,1,0,1,1,0,0,0,전북,전주시,0,0,0,0,0,0,0,127.1455,35.8269,전북전주시,0,0,0,0,0,11,1,1
9545,2017-09-11,1,0,1,1,0,0,0,서울,송파구,0,1,0,0,0,0,0,127.1208,37.5388,서울송파구,0,0,0,0,0,156,1,1
9546,2017-09-11,0,0,1,1,0,0,0,경기,안성시,0,1,0,0,0,1,0,127.4403,37.0234,경기안성시,0,1,0,0,0,23,1,1
9547,2017-09-11,0,0,1,1,0,0,0,경남,창원시(통합),0,3,0,0,0,0,0,128.4479,35.1066,경남창원시(통합),0,0,0,0,0,86,0,0
9548,2017-09-11,0,0,1,1,0,0,0,경기,안성시,0,1,0,0,0,0,0,127.252,37.0238,경기안성시,0,0,0,0,0,23,1,1
9551,2017-09-11,0,0,1,1,0,0,0,경기,안산시,0,0,0,0,0,0,0,126.9017,37.3014,경기안산시,0,0,0,0,0,2,1,1
9552,2017-09-12,0,1,1,1,0,0,0,경기,광주시,0,1,0,0,0,0,0,127.4178,37.3753,경기광주시,0,0,0,0,0,9,1,1
9553,2017-09-12,0,1,1,1,0,0,0,경기,성남시,0,0,0,0,0,1,0,127.1478,37.4067,경기성남시,0,1,0,0,0,95,1,1
9554,2017-09-12,1,1,1,1,0,0,0,경기,고양시,0,0,3,1,2,2,0,126.7955,37.7257,경기고양시,0,2,0,0,0,40,1,1
9558,2017-09-12,1,1,1,1,0,0,0,경남,창녕군,0,1,0,1,1,1,0,128.4393,35.5926,경남창녕군,0,1,0,0,0,211,1,1
9559,2017-09-12,1,1,1,1,0,0,0,경남,고성군,0,2,0,0,0,0,0,128.1435,34.9189,경남고성군,0,0,0,0,0,87,1,1
9561,2017-09-12,1,1,1,2,1,0,0,부산,사하구,0,1,0,1,1,0,0,128.9664,35.05,부산사하구,0,0,0,0,0,25,1,1
9563,2017-09-12,0,1,1,1,0,0,0,경기,가평군,0,0,0,0,0,0,0,127.5063,37.854,경기가평군,0,0,0,0,0,176,1,1
9564,2017-09-12,0,1,1,1,0,0,0,경기,안산시,0,0,0,0,0,0,0,126.8754,37.3026,경기안산시,0,0,0,0,0,2,1,1
9566,2017-09-12,0,1,1,2,0,1,0,경기,안산시,0,0,2,0,0,0,0,126.8178,37.3286,경기안산시,0,0,0,0,0,2,1,1
9570,2017-09-13,1,2,1,1,0,0,0,대구,동구,0,0,0,0,0,1,0,128.7573,35.8762,대구동구,0,1,0,0,0,26,1,1
9576,2017-09-13,0,2,1,1,0,0,0,서울,구로구,0,2,0,0,0,0,0,126.8835,37.4998,서울구로구,0,0,0,0,0,79,1,1
9578,2017-09-13,0,2,1,1,0,0,0,경남,하동군,0,3,0,0,0,0,0,127.6283,35.1977,경남하동군,0,0,0,0,0,172,0,0
9580,2017-09-14,0,3,1,1,0,0,0,울산,동구,0,0,1,1,1,2,0,129.4183,35.4892,울산동구,0,2,0,0,0,225,1,0
9585,2017-09-14,1,3,1,1,0,0,0,광주,광산구,0,0,0,0,0,4,0,126.76,35.121,광주광산구,0,4,0,0,0,135,1,1
9587,2017-09-14,1,3,1,1,0,0,0,경기,안산시,0,1,0,0,0,0,0,126.8643,37.3564,경기안산시,0,0,0,0,0,2,1,1
9590,2017-09-14,1,3,1,1,0,0,0,대전,대덕구,0,1,0,1,2,1,0,127.4253,36.4432,대전대덕구,0,1,0,0,0,77,1,1
9592,2017-09-14,0,3,1,1,0,0,0,충북,충주시,0,1,0,0,0,0,0,127.9284,36.9904,충북충주시,0,0,0,0,0,6,1,1
9594,2017-09-14,0,3,1,1,0,0,0,경남,사천시,0,0,0,1,1,0,0,128.0797,35.0727,경남사천시,0,0,0,0,0,57,1,1
9597,2017-09-16,0,5,1,1,0,0,0,전북,전주시,0,0,0,0,0,0,0,127.122,35.8449,전북전주시,0,0,0,1,0,11,1,1
9598,2017-09-16,1,5,1,1,0,0,0,전남,여수시,0,0,0,0,0,0,0,127.6641,34.7891,전남여수시,0,0,0,1,0,102,1,1
9602,2017-09-16,1,5,1,1,0,0,0,부산,부산진구,0,2,5,1,2,0,0,129.0196,35.15,부산부산진구,0,0,0,1,0,163,1,1
9606,2017-09-16,0,5,1,1,0,0,0,충남,당진시,0,2,0,0,0,0,0,126.5042,36.9,충남당진시,0,0,0,1,0,46,1,1
9610,2017-09-17,0,6,1,1,0,0,0,경기,부천시,0,0,0,0,0,0,0,126.7643,37.4886,경기부천시,0,0,0,1,0,65,1,1
9614,2017-09-17,0,6,1,1,0,0,0,충남,아산시,0,1,0,0,0,0,0,127.0281,36.7756,충남아산시,0,0,0,1,0,53,1,1
9620,2017-09-18,1,0,1,1,0,0,0,부산,금정구,0,0,0,0,0,3,0,129.0929,35.2366,부산금정구,0,3,0,0,0,96,1,1
9624,2017-09-18,1,0,1,2,1,0,0,전남,영암군,0,1,0,0,0,0,0,126.581,34.7239,전남영암군,0,0,0,0,0,16,1,1
9629,2017-09-18,0,0,1,1,0,0,0,전북,익산시,0,1,1,1,3,0,0,126.9814,35.9515,전북익산시,0,0,0,0,0,125,1,0
9631,2017-09-18,0,0,1,1,0,0,0,충남,아산시,0,0,0,0,0,0,0,126.9332,36.79,충남아산시,0,0,0,0,0,53,1,1
9633,2017-09-18,0,0,1,1,0,0,0,경북,안동시,0,0,0,0,0,0,0,128.6858,36.5742,경북안동시,0,0,0,0,0,66,1,1
9634,2017-09-18,0,0,1,2,1,0,0,경북,경주시,0,0,5,0,0,0,0,129.119,35.8353,경북경주시,0,0,0,0,0,100,1,1
9635,2017-09-19,0,1,1,1,0,0,0,경북,성주군,0,1,0,0,0,0,0,128.2945,35.916,경북성주군,0,0,0,0,0,168,1,1
9638,2017-09-19,1,1,1,1,0,0,0,광주,북구,0,0,0,1,1,1,0,126.8964,35.2322,광주북구,0,1,0,0,0,137,1,1
9642,2017-09-19,1,1,1,1,0,0,0,부산,강서구,0,2,5,0,0,2,0,128.9108,35.211,부산강서구,0,2,0,0,0,206,1,1
9643,2017-09-19,0,1,1,1,0,0,0,경기,가평군,0,0,0,0,0,0,0,127.5151,37.8127,경기가평군,0,0,0,0,0,176,1,1
9645,2017-09-19,0,1,1,1,0,0,0,서울,구로구,0,1,0,0,0,0,0,126.848,37.5028,서울구로구,0,0,0,0,0,79,1,1
9648,2017-09-20,0,2,1,1,0,0,0,경남,통영시,0,0,1,0,0,4,0,128.4171,34.831,경남통영시,0,4,0,0,0,212,1,0
9649,2017-09-20,0,2,1,1,0,0,0,대구,서구,0,1,0,0,0,0,0,128.5689,35.8613,대구서구,0,0,0,0,0,107,1,1
9650,2017-09-20,0,2,1,1,0,0,0,부산,북구,0,0,1,1,3,1,0,129.001,35.2062,부산북구,0,1,0,0,0,118,1,0
9655,2017-09-20,0,2,1,1,0,0,0,경남,창원시(통합),0,0,0,0,0,0,0,128.5637,35.1767,경남창원시(통합),0,0,0,0,0,86,1,1
9656,2017-09-20,0,2,1,1,0,0,0,충북,청주시,0,3,0,1,1,2,0,127.4623,36.6349,충북청주시,0,2,0,0,0,83,0,0
9657,2017-09-20,0,2,1,1,0,0,0,전남,보성군,0,0,0,0,0,0,0,127.075,34.7651,전남보성군,0,0,0,0,0,122,1,1
9658,2017-09-20,0,2,1,1,0,0,0,경기,남양주시,0,0,0,0,0,0,0,127.105,37.6814,경기남양주시,0,0,0,0,0,70,1,1
9659,2017-09-20,0,2,1,1,0,0,0,경기,평택시,0,4,1,1,3,2,0,127.1156,37.0017,경기평택시,0,2,0,0,0,14,0,0
9660,2017-09-20,0,2,1,2,0,1,0,부산,중구,0,0,0,0,0,4,0,129.025,35.0982,부산중구,0,4,0,0,0,228,1,1
9661,2017-09-20,0,2,1,1,0,0,0,경기,수원시,0,1,0,1,2,2,0,127.0165,37.2755,경기수원시,0,2,0,0,0,99,1,1
9664,2017-09-21,0,3,2,2,0,0,0,광주,광산구,0,0,0,2,4,0,0,126.8061,35.1619,광주광산구,0,0,0,0,0,135,1,1
9666,2017-09-21,0,3,1,1,0,0,0,대구,서구,0,0,0,0,0,0,0,128.5722,35.8794,대구서구,0,0,0,0,0,107,1,1
9667,2017-09-21,1,3,1,1,0,0,0,경기,안산시,0,1,0,1,1,1,0,126.8212,37.3385,경기안산시,0,1,0,0,0,2,1,1
9670,2017-09-21,1,3,1,1,0,0,0,경기,화성시,0,2,1,1,1,0,0,126.7398,37.2142,경기화성시,0,0,0,0,0,50,1,0
9675,2017-09-21,1,3,1,1,0,0,0,경기,광주시,0,3,0,1,1,0,0,127.2343,37.4009,경기광주시,0,0,0,0,0,9,0,0
9679,2017-09-21,0,3,1,1,0,0,0,경북,칠곡군,0,1,0,0,0,0,0,128.3451,36.0635,경북칠곡군,0,0,0,0,0,21,1,1
9681,2017-09-22,0,4,1,3,0,2,0,충남,천안시,0,1,0,0,0,0,0,127.1297,36.8134,충남천안시,0,0,0,0,0,63,1,1
9682,2017-09-22,1,4,1,1,0,0,0,광주,광산구,0,0,3,1,2,2,0,126.8165,35.1717,광주광산구,0,2,0,0,0,135,1,1
9683,2017-09-22,1,4,1,1,0,0,0,대구,서구,0,1,0,2,4,7,0,128.5551,35.8806,대구서구,0,7,0,0,0,107,1,1
9691,2017-09-22,1,4,1,1,0,0,0,경기,파주시,0,3,0,0,0,3,0,126.9175,37.7763,경기파주시,0,3,0,0,0,175,0,0
9694,2017-09-22,0,4,1,1,0,0,0,광주,남구,0,0,2,0,0,2,0,126.89,35.1098,광주남구,0,2,0,0,0,190,1,1
9695,2017-09-22,0,4,1,1,0,0,0,서울,관악구,0,1,0,2,4,0,0,126.9261,37.4637,서울관악구,0,0,0,0,0,188,1,1
9696,2017-09-22,0,4,1,1,0,0,0,경북,안동시,0,3,0,0,0,0,0,128.745,36.5892,경북안동시,0,0,0,0,0,66,0,0
9699,2017-09-23,0,5,1,1,0,0,0,전북,익산시,0,0,3,1,3,0,0,126.9978,35.9606,전북익산시,0,0,0,1,0,125,1,1
